@RELATION censusIncome

@ATTRIBUTE ﻿age REAL
@ATTRIBUTE workclass {0,1,2,3,4,5,6}
@ATTRIBUTE education {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@ATTRIBUTE education-num {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}
@ATTRIBUTE marital-status {1,2,3,4,5,6,7}
@ATTRIBUTE occupation REAL
@ATTRIBUTE race {0,1,2,3,4}
@ATTRIBUTE sex {0,1}
@ATTRIBUTE hours-per-week REAL
@ATTRIBUTE native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39}
@ATTRIBUTE earnings {<=50K,>50K}

@DATA
25,0,0,13,3,6,0,0,40,0,<=50K
58,1,0,13,1,4,0,0,70,0,>50K
23,0,1,10,3,5,0,0,45,0,<=50K
63,0,14,3,5,2,1,1,19,15,<=50K
23,0,7,5,4,2,0,0,40,0,<=50K
51,0,10,14,1,3,0,0,50,0,>50K
75,0,15,1,3,11,1,1,48,15,<=50K
52,0,1,10,2,3,0,1,50,0,<=50K
69,0,3,9,1,3,0,0,10,0,<=50K
40,3,3,9,3,8,4,1,40,0,<=50K
34,0,13,16,1,5,0,0,50,0,>50K
21,5,1,10,3,5,0,1,8,0,<=50K
30,0,0,13,3,5,0,1,40,0,<=50K
46,0,14,3,1,10,2,0,40,0,<=50K
21,0,1,10,3,8,0,1,16,0,<=50K
44,0,3,9,1,7,0,0,40,0,<=50K
51,5,3,9,1,8,0,1,40,0,<=50K
40,0,3,9,2,8,0,1,32,0,<=50K
33,5,3,9,1,12,0,0,37,0,<=50K
22,1,3,9,1,1,0,0,60,0,<=50K
23,0,3,9,1,4,0,0,30,0,<=50K
75,1,1,10,6,1,0,0,30,0,<=50K
55,0,2,7,5,6,0,1,40,0,<=50K
45,0,1,10,2,1,0,0,56,0,>50K
31,0,3,9,3,2,0,0,24,0,<=50K
49,0,3,9,1,8,0,0,40,0,>50K
26,4,0,13,3,5,0,1,40,0,<=50K
61,0,10,14,1,3,0,0,50,0,<=50K
44,0,10,14,1,8,0,0,50,0,<=50K
28,4,1,10,3,8,4,1,40,0,<=50K
51,0,3,9,2,2,4,1,30,0,<=50K
44,2,13,16,1,5,0,0,60,0,<=50K
24,0,0,13,3,4,0,0,40,0,<=50K
46,2,1,10,1,4,0,0,40,0,>50K
36,0,3,9,5,2,1,1,20,0,<=50K
23,0,9,8,3,2,0,1,38,0,<=50K
25,0,8,4,1,6,0,0,40,20,<=50K
48,0,1,10,1,3,4,0,8,0,<=50K
18,0,2,7,3,2,4,1,24,0,<=50K
25,0,3,9,3,1,0,0,40,0,<=50K
19,0,3,9,3,10,0,0,45,0,<=50K
33,0,3,9,3,8,0,0,35,0,<=50K
42,0,3,9,2,2,0,1,40,0,<=50K
22,0,1,10,3,8,0,1,40,0,<=50K
36,0,0,13,1,5,0,0,40,0,>50K
33,0,3,9,3,6,0,0,40,0,<=50K
34,1,3,9,1,4,0,0,70,0,<=50K
33,0,10,14,1,5,0,0,45,0,<=50K
62,1,4,15,1,5,0,0,15,0,>50K
30,0,1,10,3,4,4,1,40,0,<=50K
22,0,1,10,3,8,0,1,40,0,<=50K
34,0,6,11,2,1,0,0,40,0,<=50K
43,0,3,9,5,7,0,1,60,0,<=50K
25,0,0,13,3,1,0,0,40,0,<=50K
35,0,3,9,5,2,0,1,40,0,<=50K
28,0,5,12,3,2,4,1,40,0,<=50K
28,0,1,10,2,3,0,1,45,0,<=50K
25,0,3,9,3,6,4,1,25,0,<=50K
40,0,3,9,1,1,0,0,40,0,>50K
35,0,7,5,1,1,3,0,40,20,<=50K
48,1,8,4,3,9,0,0,50,0,<=50K
63,1,3,9,1,1,0,0,20,0,<=50K
31,0,0,13,1,8,0,1,40,0,>50K
39,0,1,10,1,7,0,0,40,0,<=50K
24,0,3,9,3,2,4,1,40,0,<=50K
32,4,0,13,3,5,0,0,35,0,<=50K
46,0,15,1,1,7,0,1,40,20,<=50K
19,0,3,9,3,3,0,0,35,0,<=50K
30,0,1,10,3,0,1,0,40,0,<=50K
35,0,6,11,3,1,0,0,40,0,<=50K
33,0,3,9,1,10,0,0,55,0,<=50K
25,0,3,9,4,1,0,0,40,0,<=50K
64,4,3,9,1,2,1,0,35,0,>50K
18,0,3,9,3,2,1,1,20,0,<=50K
59,0,2,7,1,1,0,0,40,0,<=50K
45,5,3,9,2,12,4,1,40,0,<=50K
30,0,13,16,3,5,0,1,15,0,<=50K
24,0,14,3,3,7,0,1,40,20,<=50K
22,0,3,9,3,2,0,1,35,0,<=50K
49,2,1,10,1,1,1,0,56,0,>50K
35,0,9,8,1,7,0,0,40,0,<=50K
48,4,10,14,3,5,0,1,40,0,<=50K
18,0,9,8,3,3,0,1,20,0,<=50K
35,0,1,10,1,6,0,0,40,0,<=50K
27,0,3,9,3,4,0,0,40,0,<=50K
28,0,0,13,3,1,4,0,60,0,<=50K
26,0,1,10,3,2,4,1,50,0,<=50K
44,0,0,13,1,5,0,0,40,0,>50K
39,0,3,9,4,7,4,0,40,0,<=50K
40,5,0,13,2,1,0,0,40,0,<=50K
70,1,0,13,1,5,0,0,35,0,>50K
34,0,10,14,3,4,0,1,50,0,<=50K
34,0,5,12,2,8,4,0,40,0,<=50K
66,0,1,10,1,4,0,0,50,0,<=50K
40,0,3,9,4,10,4,0,40,0,<=50K
61,1,3,9,1,4,0,0,40,0,>50K
59,1,8,4,1,1,0,0,40,0,<=50K
47,0,3,9,1,7,0,0,40,0,>50K
33,5,0,13,1,5,0,0,60,0,>50K
18,0,2,7,3,2,0,0,20,0,<=50K
25,0,7,5,3,1,0,0,40,0,<=50K
22,0,1,10,3,8,0,0,20,0,<=50K
40,4,0,13,1,12,4,0,40,0,>50K
30,0,5,12,2,8,0,1,40,0,<=50K
73,1,8,4,1,9,0,0,99,0,>50K
45,1,8,4,1,1,0,0,10,0,<=50K
23,0,2,7,3,8,4,0,35,0,<=50K
40,0,0,13,1,3,0,0,45,0,>50K
39,0,0,13,1,4,0,0,40,0,>50K
23,0,1,10,1,6,0,0,40,0,<=50K
51,0,3,9,2,1,4,0,40,0,<=50K
53,0,3,9,1,9,0,0,45,0,<=50K
24,0,0,13,3,0,0,0,35,0,<=50K
53,0,0,13,2,4,0,0,40,0,<=50K
49,1,13,16,1,5,0,0,60,0,<=50K
34,0,3,9,1,1,0,0,40,0,<=50K
37,1,3,9,1,1,0,0,47,0,<=50K
40,5,6,11,1,1,0,0,40,0,<=50K
23,5,1,10,3,5,0,1,6,0,<=50K
36,0,10,14,3,8,0,0,50,0,>50K
35,0,0,13,3,0,1,1,40,0,<=50K
53,3,0,13,2,4,4,1,50,0,>50K
42,4,1,10,2,10,0,0,65,0,>50K
32,0,10,14,1,4,0,1,40,0,<=50K
33,0,3,9,2,8,3,1,65,0,<=50K
59,0,3,9,3,1,4,0,60,0,<=50K
36,0,1,10,1,7,0,0,44,0,<=50K
37,1,4,15,1,5,0,0,40,12,>50K
31,0,1,10,3,3,0,0,45,0,<=50K
46,0,0,13,1,12,0,0,40,0,<=50K
44,5,0,13,3,5,1,1,38,0,<=50K
27,0,0,13,1,4,0,0,60,0,>50K
29,1,3,9,3,9,0,0,40,0,<=50K
39,0,1,10,1,4,0,0,40,0,<=50K
62,1,3,9,1,9,0,0,65,0,<=50K
42,0,3,9,3,4,4,1,25,0,<=50K
60,4,10,14,1,5,0,0,48,0,>50K
35,0,0,13,3,4,0,1,40,0,<=50K
39,0,1,10,3,7,0,0,40,0,<=50K
34,2,5,12,1,8,0,1,36,0,<=50K
22,0,1,10,3,8,4,0,22,0,<=50K
44,0,6,11,1,1,0,0,40,0,>50K
44,5,3,9,2,8,0,1,40,0,<=50K
49,4,0,13,2,4,0,1,40,0,<=50K
21,0,3,9,3,7,0,0,50,0,<=50K
52,0,2,7,4,6,0,0,40,0,<=50K
39,4,0,13,1,5,0,0,40,0,>50K
23,0,0,13,3,5,0,0,40,0,<=50K
54,0,3,9,1,1,0,0,49,0,<=50K
31,0,3,9,2,2,0,1,25,0,<=50K
30,5,10,14,3,8,4,1,20,0,<=50K
21,0,1,10,3,3,0,0,40,0,<=50K
38,4,0,13,1,12,1,0,40,15,>50K
51,0,1,10,1,10,0,0,40,0,>50K
34,1,13,16,1,5,0,0,50,0,>50K
22,0,0,13,3,4,0,1,30,0,<=50K
26,0,0,13,3,4,0,0,55,0,<=50K
26,0,1,10,3,2,0,1,35,0,<=50K
41,0,1,10,1,1,0,0,40,0,>50K
35,0,0,13,1,3,0,0,40,0,>50K
27,4,1,10,3,10,0,0,40,0,<=50K
65,0,1,10,1,12,0,0,40,0,<=50K
31,0,2,7,1,9,0,0,65,20,<=50K
45,2,4,15,1,5,0,0,35,0,>50K
37,1,5,12,1,10,0,0,50,0,>50K
47,0,3,9,1,10,0,0,45,0,>50K
47,2,5,12,1,4,0,0,50,0,>50K
33,0,3,9,1,5,0,0,40,0,<=50K
40,0,12,6,1,1,4,0,40,0,<=50K
38,0,1,10,1,1,1,0,40,15,>50K
21,0,1,10,3,3,0,0,40,0,<=50K
40,0,3,9,1,8,0,0,40,20,<=50K
33,0,3,9,2,10,4,0,55,0,<=50K
29,0,1,10,3,0,0,0,52,0,<=50K
41,0,1,10,4,10,0,0,35,0,<=50K
20,5,1,10,3,4,0,0,54,0,<=50K
34,1,12,6,1,9,0,0,40,0,<=50K
78,2,0,13,1,4,0,0,45,0,>50K
46,0,3,9,1,1,0,0,40,0,>50K
40,0,6,11,1,5,0,0,40,0,>50K
59,0,1,10,1,4,0,0,40,0,>50K
23,0,3,9,3,6,0,0,40,0,<=50K
23,0,1,10,3,8,0,0,24,0,<=50K
47,1,1,10,1,1,0,0,30,0,<=50K
31,4,0,13,1,2,0,0,38,0,>50K
42,1,1,10,1,6,0,0,56,0,>50K
46,4,3,9,2,5,0,1,40,0,<=50K
29,0,3,9,2,7,0,0,44,0,<=50K
21,0,3,9,1,8,0,0,40,0,<=50K
55,0,3,9,1,1,0,0,40,0,>50K
38,0,6,11,3,0,0,1,40,0,<=50K
44,5,10,14,1,4,0,0,40,0,<=50K
61,1,1,10,2,4,0,0,50,0,>50K
38,5,0,13,3,4,0,0,40,0,<=50K
50,2,0,13,1,5,0,0,45,16,>50K
53,0,10,14,1,5,0,0,40,0,>50K
37,0,3,9,1,7,4,0,36,0,>50K
49,0,10,14,1,4,0,0,45,0,>50K
30,0,1,10,1,7,0,0,40,0,>50K
19,0,6,11,3,5,0,1,40,0,<=50K
59,1,3,9,2,5,0,0,20,2,<=50K
43,0,0,13,1,4,0,0,40,0,<=50K
29,4,0,13,1,5,0,0,60,0,<=50K
49,0,4,15,1,5,0,0,45,0,<=50K
36,0,3,9,2,10,0,0,50,0,<=50K
26,0,2,7,3,2,4,0,32,0,<=50K
18,0,1,10,3,3,0,1,20,0,<=50K
60,0,1,10,5,3,0,1,15,0,<=50K
43,0,3,9,2,8,0,1,40,0,<=50K
42,0,3,9,3,2,0,1,40,0,<=50K
41,0,3,9,2,3,0,0,50,0,<=50K
55,1,10,14,1,5,0,0,40,0,>50K
31,0,0,13,3,8,0,1,40,0,<=50K
20,0,1,10,3,6,0,0,40,0,<=50K
37,0,10,14,1,4,0,0,40,0,>50K
51,1,1,10,1,1,0,0,55,0,<=50K
28,0,1,10,1,3,0,0,55,0,>50K
24,0,6,11,3,3,0,1,40,0,<=50K
21,5,1,10,3,8,0,1,30,0,<=50K
21,0,3,9,3,3,0,0,50,0,<=50K
35,0,3,9,2,8,0,1,45,0,<=50K
30,0,1,10,1,1,0,0,40,20,<=50K
44,1,3,9,1,1,0,0,30,0,<=50K
45,0,0,13,1,1,1,0,40,8,>50K
42,0,12,6,1,4,0,0,40,0,<=50K
32,0,0,13,2,4,0,1,40,0,<=50K
33,0,3,9,3,6,0,0,40,0,<=50K
27,0,7,5,1,1,0,0,32,0,<=50K
17,0,12,6,3,2,0,1,15,0,<=50K
45,4,3,9,3,8,0,1,40,0,<=50K
41,0,0,13,1,5,0,0,40,0,<=50K
19,0,1,10,3,7,0,1,35,0,<=50K
45,0,6,11,2,2,0,1,8,0,<=50K
41,2,13,16,1,5,0,0,70,0,>50K
34,4,3,9,1,2,0,1,35,0,<=50K
33,0,0,13,3,8,0,0,60,0,>50K
51,0,0,13,2,3,0,1,60,0,<=50K
33,0,3,9,2,6,0,0,20,0,<=50K
23,0,1,10,3,6,0,1,18,0,<=50K
52,0,0,13,6,5,0,0,30,0,>50K
25,0,3,9,3,8,4,1,40,0,<=50K
64,1,7,5,4,10,0,0,45,0,<=50K
42,0,10,14,1,5,0,0,40,0,>50K
29,0,3,9,3,10,0,0,40,0,<=50K
26,4,0,13,3,5,0,1,38,0,<=50K
24,0,12,6,3,2,0,0,30,20,<=50K
43,3,1,10,1,4,0,0,40,0,>50K
38,0,12,6,1,1,0,0,40,0,>50K
28,0,0,13,1,3,0,0,45,0,>50K
44,0,6,11,1,1,4,0,40,0,<=50K
55,0,3,9,1,4,0,0,40,0,>50K
52,0,2,7,5,2,4,1,40,0,<=50K
31,0,0,13,1,5,0,0,40,0,>50K
35,0,3,9,2,8,0,1,40,0,<=50K
39,0,3,9,3,7,4,1,36,0,<=50K
27,0,3,9,3,10,0,0,40,0,<=50K
23,5,1,10,3,8,0,0,15,0,<=50K
26,0,2,7,4,1,0,0,50,0,<=50K
33,0,6,11,3,2,0,0,40,12,<=50K
39,0,1,10,3,1,0,1,40,0,<=50K
44,0,3,9,2,10,0,0,40,0,<=50K
38,0,3,9,2,4,0,1,40,0,<=50K
18,0,9,8,3,2,0,0,15,0,<=50K
54,0,3,9,5,2,0,1,15,0,<=50K
45,0,3,9,3,8,4,1,40,0,<=50K
43,0,10,14,1,4,1,0,40,7,>50K
23,4,0,13,3,5,0,1,40,0,<=50K
37,0,1,10,3,4,0,0,40,0,<=50K
33,1,2,7,1,1,0,0,50,0,<=50K
45,0,0,13,1,10,0,0,50,0,>50K
32,2,0,13,3,4,0,0,55,0,<=50K
47,0,8,4,1,1,0,0,40,0,<=50K
44,0,5,12,1,5,0,0,40,0,>50K
22,0,3,9,3,7,0,0,40,0,<=50K
17,0,2,7,3,3,0,0,30,0,<=50K
64,2,13,16,1,4,0,0,60,0,>50K
30,4,0,13,1,12,0,0,45,0,>50K
51,0,0,13,1,5,0,0,70,0,>50K
26,5,3,9,3,12,0,0,40,0,<=50K
31,0,1,10,3,3,0,1,40,0,<=50K
50,0,2,7,1,1,0,0,40,0,<=50K
63,0,3,9,3,4,0,1,40,0,<=50K
48,0,6,11,1,4,0,0,43,0,>50K
37,2,0,13,1,3,0,0,50,0,>50K
29,0,3,9,3,4,0,1,38,0,<=50K
69,0,10,14,1,5,0,0,25,0,<=50K
56,0,3,9,1,10,0,0,60,0,<=50K
39,4,10,14,1,5,0,0,40,0,>50K
42,1,3,9,4,2,0,1,22,0,<=50K
41,3,3,9,1,0,0,0,40,0,>50K
45,0,3,9,1,7,0,0,40,0,>50K
23,0,1,10,3,8,0,0,40,0,<=50K
29,0,0,13,3,5,0,0,50,0,>50K
34,0,1,10,1,1,0,0,50,0,<=50K
46,4,0,13,1,5,0,1,40,0,>50K
46,6,3,9,1,7,0,1,25,0,<=50K
33,0,14,3,4,2,0,1,40,20,<=50K
46,0,6,11,1,8,0,0,40,0,<=50K
26,0,3,9,3,2,4,1,40,0,<=50K
49,4,0,13,2,5,0,1,50,23,<=50K
55,5,3,9,1,0,0,1,40,0,>50K
35,0,3,9,1,7,0,0,40,0,<=50K
27,0,1,10,2,8,0,1,40,0,<=50K
31,0,3,9,3,4,0,1,40,0,<=50K
47,0,1,10,4,8,0,1,16,5,<=50K
48,1,3,9,1,1,0,0,40,0,>50K
27,0,1,10,3,8,0,1,56,0,<=50K
38,0,3,9,2,8,0,1,40,0,<=50K
27,0,3,9,1,4,0,1,40,0,<=50K
17,0,9,8,3,2,0,0,15,0,<=50K
44,5,0,13,1,4,0,0,40,0,>50K
26,0,3,9,1,3,0,0,48,0,<=50K
37,0,3,9,3,10,0,1,40,0,<=50K
49,0,0,13,1,4,0,0,55,0,>50K
42,0,3,9,1,1,0,0,40,0,>50K
26,0,0,13,3,5,0,1,40,0,<=50K
44,0,1,10,1,1,0,0,40,0,<=50K
47,0,10,14,3,5,0,1,40,0,<=50K
49,0,1,10,2,0,0,0,40,0,<=50K
17,0,3,9,3,3,0,1,20,0,<=50K
42,0,1,10,2,5,0,0,40,0,<=50K
30,0,12,6,1,1,0,0,40,0,<=50K
36,5,6,11,1,0,1,0,37,39,<=50K
53,0,0,13,3,5,0,1,40,0,<=50K
23,0,3,9,1,6,4,0,40,0,<=50K
35,0,3,9,2,2,0,1,40,0,<=50K
32,0,2,7,3,1,2,0,60,0,>50K
39,0,0,13,5,5,0,1,50,17,>50K
40,0,10,14,1,5,0,0,60,0,<=50K
28,0,1,10,1,8,0,0,40,0,<=50K
32,0,3,9,3,10,0,0,40,0,<=50K
42,0,1,10,3,8,0,1,40,0,<=50K
35,0,0,13,3,8,0,1,43,0,<=50K
35,0,9,8,3,7,4,1,40,0,<=50K
21,0,3,9,3,7,0,0,40,0,<=50K
71,0,8,4,5,4,0,0,40,0,>50K
31,0,3,9,4,2,0,0,40,0,<=50K
25,4,1,10,3,8,4,1,40,0,<=50K
35,0,3,9,3,8,0,1,40,0,<=50K
24,0,3,9,3,2,0,0,25,0,<=50K
69,0,1,10,1,3,0,0,25,0,<=50K
35,0,0,13,1,3,0,0,40,0,<=50K
42,0,0,13,3,3,0,0,50,0,>50K
51,0,6,11,1,0,0,0,40,0,>50K
48,0,3,9,2,10,0,0,44,0,<=50K
49,0,6,11,1,8,0,0,40,0,<=50K
53,0,5,12,1,4,0,0,99,0,<=50K
43,0,1,10,1,8,0,0,40,0,<=50K
53,0,0,13,1,4,0,0,40,0,>50K
35,0,3,9,3,7,0,0,40,0,<=50K
36,0,3,9,3,2,0,1,40,0,<=50K
34,4,10,14,3,5,0,1,40,0,<=50K
48,0,1,10,1,2,0,0,40,0,>50K
53,0,3,9,2,8,0,1,40,0,<=50K
37,0,1,10,2,6,0,0,40,0,<=50K
49,5,4,15,2,4,0,1,40,0,<=50K
41,0,3,9,1,1,0,0,40,0,<=50K
25,0,1,10,3,2,0,1,40,0,<=50K
24,0,1,10,1,1,0,0,65,0,<=50K
34,0,3,9,3,1,0,0,40,0,<=50K
29,0,3,9,3,1,0,1,42,0,<=50K
23,0,0,13,3,0,4,1,45,0,<=50K
46,0,1,10,4,3,0,0,42,0,<=50K
20,0,1,10,3,2,0,1,15,0,<=50K
63,0,9,8,1,1,0,0,40,0,<=50K
40,1,10,14,1,3,0,0,50,0,<=50K
33,0,5,12,2,5,0,0,50,0,<=50K
24,3,1,10,3,8,4,1,40,0,<=50K
36,0,1,10,3,2,0,0,45,0,<=50K
25,0,3,9,3,5,0,0,40,0,<=50K
54,4,7,5,1,2,0,0,40,0,<=50K
50,1,0,13,2,3,0,0,50,0,<=50K
58,5,0,13,1,4,0,0,40,0,<=50K
17,0,2,7,3,2,0,0,20,2,<=50K
40,0,3,9,1,4,0,0,50,0,>50K
27,0,0,13,3,3,0,0,40,0,<=50K
20,0,3,9,4,3,0,1,26,0,<=50K
22,0,2,7,1,1,0,0,35,0,<=50K
80,1,2,7,1,4,0,0,25,0,<=50K
52,0,3,9,2,10,0,0,45,0,<=50K
40,3,0,13,1,8,0,0,48,0,>50K
48,0,12,6,4,7,0,1,48,0,<=50K
62,0,3,9,1,6,0,0,25,0,<=50K
32,0,5,12,1,0,0,0,42,0,>50K
58,3,0,13,1,4,0,0,40,0,>50K
37,1,10,14,1,4,0,0,60,0,>50K
29,2,13,16,1,5,0,0,35,0,>50K
25,0,3,9,3,2,0,0,40,0,<=50K
26,0,1,10,3,7,0,0,40,0,<=50K
50,0,1,10,1,3,0,0,50,0,<=50K
30,3,0,13,1,5,0,0,40,0,>50K
30,4,0,13,1,5,0,0,80,0,<=50K
59,0,3,9,5,2,0,1,10,0,<=50K
36,0,3,9,3,6,0,0,40,0,<=50K
37,0,10,14,1,4,0,0,50,26,>50K
42,0,0,13,1,4,0,1,40,0,>50K
34,0,0,13,1,4,4,0,45,0,>50K
27,1,7,5,1,1,0,0,40,0,<=50K
39,0,0,13,1,0,0,0,50,0,>50K
41,0,6,11,1,2,1,0,60,7,>50K
34,1,0,13,1,1,1,0,70,10,>50K
41,0,1,10,1,4,0,0,40,0,<=50K
50,0,1,10,2,8,4,1,40,0,<=50K
18,0,3,9,3,6,0,1,28,0,<=50K
23,0,0,13,3,4,0,1,15,0,<=50K
26,0,3,9,1,1,0,0,48,0,<=50K
38,0,1,10,1,10,0,0,60,0,>50K
27,0,1,10,1,5,0,0,88,0,<=50K
21,0,12,6,3,6,3,0,40,24,<=50K
41,0,3,9,1,2,0,0,40,0,<=50K
42,1,5,12,2,1,2,0,35,0,<=50K
25,0,12,6,3,7,0,0,40,0,<=50K
43,0,0,13,1,3,0,0,40,0,>50K
23,0,1,10,3,6,0,0,15,0,<=50K
40,4,0,13,1,5,0,0,40,0,>50K
23,0,1,10,3,3,4,0,9,0,<=50K
18,0,2,7,3,2,0,1,20,0,<=50K
37,0,0,13,3,4,0,0,50,0,<=50K
58,0,7,5,1,7,4,0,40,0,<=50K
36,0,1,10,3,1,0,0,40,0,<=50K
36,0,5,12,1,5,0,0,40,0,>50K
25,0,6,11,1,5,0,1,40,0,>50K
62,0,0,13,1,4,0,0,40,0,>50K
34,0,1,10,1,10,0,0,40,0,<=50K
27,0,0,13,3,5,0,1,36,0,<=50K
23,0,3,9,3,3,0,0,35,0,<=50K
55,0,3,9,2,8,0,1,40,0,<=50K
42,0,3,9,1,7,0,0,40,0,<=50K
22,0,3,9,3,8,4,1,38,0,<=50K
44,0,5,12,1,3,0,0,40,0,>50K
42,4,1,10,1,10,0,0,40,0,<=50K
21,0,3,9,3,8,0,0,40,0,<=50K
25,0,5,12,2,8,4,1,45,0,<=50K
31,0,11,2,4,6,0,0,35,14,<=50K
42,0,1,10,2,1,0,0,38,0,<=50K
26,0,7,5,1,1,0,0,20,0,<=50K
62,0,1,10,1,4,0,0,98,0,>50K
28,0,0,13,1,4,0,0,50,0,>50K
34,0,10,14,1,4,0,0,40,0,<=50K
51,0,0,13,1,6,0,0,40,0,<=50K
45,4,10,14,1,5,0,1,45,0,>50K
44,0,1,10,1,10,0,0,50,0,>50K
46,0,8,4,1,10,0,0,40,0,<=50K
46,0,5,12,3,0,0,0,56,0,<=50K
46,0,0,13,1,4,0,0,53,0,>50K
66,1,0,13,1,4,0,0,8,0,>50K
34,5,3,9,4,8,0,1,20,0,<=50K
26,0,5,12,1,3,0,0,40,0,<=50K
29,0,3,9,1,1,0,0,40,0,>50K
23,0,0,13,3,8,0,1,40,0,<=50K
46,0,7,5,1,7,0,1,40,0,<=50K
54,0,10,14,1,3,0,0,68,0,>50K
54,1,8,4,1,9,0,0,60,0,<=50K
71,0,7,5,5,3,0,1,13,0,<=50K
51,0,9,8,1,1,0,0,45,0,<=50K
32,0,3,9,3,1,0,0,40,0,<=50K
57,0,2,7,6,1,0,0,40,4,<=50K
34,0,7,5,3,1,0,0,40,0,<=50K
40,0,0,13,2,3,0,0,40,0,>50K
21,0,3,9,3,4,0,1,40,0,<=50K
50,0,10,14,1,5,0,0,40,0,>50K
32,0,6,11,3,1,0,0,44,22,<=50K
37,4,0,13,1,5,0,1,50,0,>50K
19,0,8,4,1,1,0,0,99,0,<=50K
64,0,3,9,5,8,0,1,30,0,<=50K
17,0,2,7,3,2,4,0,20,0,<=50K
37,0,6,11,1,2,0,0,40,0,<=50K
32,0,1,10,3,1,0,0,45,0,<=50K
20,0,1,10,3,2,4,0,20,0,<=50K
39,1,13,16,3,5,0,0,40,0,>50K
18,0,9,8,3,6,0,0,40,29,<=50K
42,0,10,14,1,5,0,0,50,0,>50K
43,0,1,10,1,3,0,0,40,0,>50K
42,0,0,13,1,8,0,0,55,0,>50K
53,4,0,13,1,5,0,1,60,0,>50K
52,0,3,9,1,3,0,0,40,0,<=50K
51,0,12,6,3,9,0,0,40,0,<=50K
77,2,1,10,1,3,0,0,8,0,<=50K
25,0,1,10,3,3,4,1,30,0,<=50K
38,4,1,10,3,5,0,0,40,0,<=50K
20,0,3,9,3,2,0,0,40,0,<=50K
23,0,3,9,3,1,0,0,30,0,<=50K
27,0,3,9,3,8,0,1,40,0,<=50K
19,0,2,7,3,2,0,1,40,0,<=50K
41,0,0,13,1,3,0,0,40,0,>50K
47,3,1,10,1,4,4,0,40,0,<=50K
42,0,10,14,3,4,0,1,40,0,<=50K
36,0,0,13,1,3,0,0,40,0,>50K
42,2,10,14,1,9,0,0,60,0,>50K
24,0,0,13,3,8,0,1,40,0,<=50K
22,0,3,9,3,6,0,0,40,0,<=50K
42,0,4,15,1,4,0,0,40,0,>50K
24,0,0,13,3,5,0,0,20,0,<=50K
41,0,1,10,1,8,0,0,45,0,>50K
29,0,3,9,3,12,1,0,40,15,<=50K
36,0,3,9,2,1,0,0,40,0,<=50K
78,2,3,9,5,3,0,0,45,0,>50K
43,0,6,11,1,0,0,1,32,0,>50K
34,5,1,10,4,4,0,1,40,0,<=50K
24,0,9,8,1,1,0,0,40,0,<=50K
36,3,6,11,1,0,0,0,40,0,<=50K
49,0,1,10,1,3,0,0,44,0,<=50K
21,0,7,5,3,10,0,0,40,0,<=50K
51,0,5,12,4,2,4,1,40,0,<=50K
30,0,3,9,1,0,0,0,40,0,<=50K
37,0,3,9,3,1,0,0,40,0,<=50K
30,0,6,11,3,8,0,1,40,0,<=50K
46,0,3,9,1,1,0,0,40,0,<=50K
24,4,3,9,3,2,0,0,40,0,<=50K
32,0,0,13,1,3,0,0,42,0,>50K
36,0,1,10,2,5,0,0,50,0,<=50K
30,0,2,7,6,6,0,1,40,0,<=50K
60,5,1,10,1,10,0,0,40,0,<=50K
56,4,1,10,2,4,0,1,40,0,<=50K
57,0,2,7,1,7,0,0,40,0,<=50K
61,3,0,13,1,4,0,1,40,0,<=50K
50,0,3,9,1,1,0,0,40,0,>50K
56,1,3,9,1,4,0,0,48,0,<=50K
61,2,1,10,1,3,0,0,35,0,>50K
45,0,10,14,2,4,0,0,70,0,>50K
31,0,10,14,1,5,0,0,40,0,>50K
60,1,3,9,3,4,4,0,50,0,>50K
26,0,1,10,1,5,0,0,40,0,<=50K
56,1,2,7,1,2,0,1,40,0,<=50K
45,0,2,7,5,2,0,1,40,0,<=50K
28,0,5,12,3,4,0,0,65,0,>50K
45,1,1,10,1,4,2,0,40,0,<=50K
38,0,6,11,3,0,0,1,40,0,<=50K
23,0,0,13,3,4,0,1,40,0,<=50K
49,0,3,9,1,1,0,0,40,0,>50K
19,0,1,10,3,3,0,1,25,0,<=50K
22,0,3,9,3,2,0,0,40,0,<=50K
23,0,3,9,1,7,0,0,50,0,<=50K
23,0,3,9,1,8,0,1,40,0,<=50K
40,0,3,9,1,1,0,0,25,0,<=50K
55,3,0,13,3,5,0,1,40,0,<=50K
34,5,6,11,3,5,0,1,40,0,<=50K
21,0,3,9,1,7,4,0,40,0,<=50K
28,0,3,9,3,2,0,1,40,0,<=50K
43,3,0,13,6,0,1,0,40,0,<=50K
17,0,7,5,3,10,0,0,20,0,<=50K
51,1,12,6,5,10,0,1,40,0,<=50K
37,0,3,9,1,3,0,0,40,0,>50K
54,2,0,13,1,3,0,0,50,0,>50K
24,0,0,13,3,3,0,0,30,0,<=50K
35,0,3,9,1,1,0,0,40,0,>50K
48,0,3,9,3,7,4,1,40,0,<=50K
23,0,6,11,3,7,0,0,40,0,<=50K
24,0,3,9,3,11,0,1,45,2,<=50K
24,0,6,11,3,8,0,1,20,0,<=50K
